--Node (10, 7):	 1110615.0	869000.0	0
--Node (7, 6):	 807720.0	760375.0	0
--Node (0, 4):	 100965.0	543125.0	0
--Node (1, 1):	 201930.0	217250.0	0
--Node (3, 2):	 403860.0	325875.0	0
--Node (2, 6):	 302895.0	760375.0	43
--Node (8, 2):	 908685.0	325875.0	684
--Node (4, 5):	 504825.0	651750.0	0
--Node (9, 3):	 1009650.0	434500.0	0
--Node (6, 0):	 706755.0	108625.0	0
--Node (11, 0):	 1211580.0	108625.0	0
--Node (7, 5):	 807720.0	651750.0	323
--Node (0, 1):	 100965.0	217250.0	0
--Node (3, 1):	 403860.0	217250.0	0
--Node (9, 9):	 1009650.0	1086250.0	0
--Node (7, 8):	 807720.0	977625.0	993
--Node (2, 1):	 302895.0	217250.0	0
--Node (8, 9):	 908685.0	1086250.0	0
--Node (9, 4):	 1009650.0	543125.0	0
--Node (5, 1):	 605790.0	217250.0	0
--Node (10, 3):	 1110615.0	434500.0	0
--Node (7, 2):	 807720.0	325875.0	0
--Node (1, 5):	 201930.0	651750.0	0
--Node (3, 6):	 403860.0	760375.0	2055
--Node (2, 2):	 302895.0	325875.0	2940
--Node (8, 6):	 908685.0	760375.0	376
--Node (4, 1):	 504825.0	217250.0	1500
--Node (10, 9):	 1110615.0	1086250.0	0
--Node (9, 7):	 1009650.0	869000.0	986
--Node (6, 4):	 706755.0	543125.0	0
--Node (5, 4):	 605790.0	543125.0	0
--Node (11, 4):	 1211580.0	543125.0	0
--Node (10, 4):	 1110615.0	543125.0	0
--Node (7, 1):	 807720.0	217250.0	168
--Node (11, 9):	 1211580.0	1086250.0	0
--Node (0, 5):	 100965.0	651750.0	0
--Node (1, 0):	 201930.0	108625.0	0
--Node (0, 8):	 100965.0	977625.0	2940
--Node (3, 5):	 403860.0	651750.0	0
--Node (2, 7):	 302895.0	869000.0	0
--Node (8, 3):	 908685.0	434500.0	0
--Node (4, 6):	 504825.0	760375.0	0
--Node (9, 2):	 1009650.0	325875.0	0
--Node (6, 1):	 706755.0	217250.0	0
--Node (5, 7):	 605790.0	869000.0	323
--Node (11, 3):	 1211580.0	434500.0	323
--Node (7, 4):	 807720.0	543125.0	0
--Node (0, 2):	 100965.0	325875.0	0
--Node (1, 3):	 201930.0	434500.0	0
--Node (4, 8):	 504825.0	977625.0	0
--Node (3, 0):	 403860.0	108625.0	0
--Node (2, 8):	 302895.0	977625.0	684
--Node (9, 8):	 1009650.0	977625.0	0
--Node (8, 0):	 908685.0	108625.0	2940
--Node (6, 2):	 706755.0	325875.0	43
--Node (5, 0):	 605790.0	108625.0	0
--Node (10, 0):	 1110615.0	108625.0	0
--Node (1, 4):	 201930.0	543125.0	1500
--Node (3, 9):	 403860.0	1086250.0	0
--Node (2, 3):	 302895.0	434500.0	0
--Node (1, 9):	 201930.0	1086250.0	0
--Node (8, 7):	 908685.0	869000.0	993
--Node (4, 2):	 504825.0	325875.0	890
--Node (9, 6):	 1009650.0	760375.0	0
--Node (6, 5):	 706755.0	651750.0	434
--Node (5, 3):	 605790.0	434500.0	0
--Node (11, 7):	 1211580.0	869000.0	0
--Node (10, 5):	 1110615.0	651750.0	0
--Node (7, 0):	 807720.0	108625.0	0
--Node (6, 8):	 706755.0	977625.0	376
--Node (11, 8):	 1211580.0	977625.0	0
--Node (0, 6):	 100965.0	760375.0	0
--Node (1, 7):	 201930.0	869000.0	168
--Node (0, 9):	 100965.0	1086250.0	1500
--Node (3, 4):	 403860.0	543125.0	0
--Node (2, 4):	 302895.0	543125.0	890
--Node (8, 4):	 908685.0	543125.0	0
--Node (5, 9):	 605790.0	1086250.0	0
--Node (4, 7):	 504825.0	869000.0	0
--Node (9, 1):	 1009650.0	217250.0	0
--Node (6, 6):	 706755.0	760375.0	0
--Node (5, 6):	 605790.0	760375.0	434
--Node (11, 2):	 1211580.0	325875.0	0
--Node (10, 6):	 1110615.0	760375.0	0
--Node (7, 7):	 807720.0	869000.0	225
--Node (0, 3):	 100965.0	434500.0	0
--Node (1, 2):	 201930.0	325875.0	0
--Node (4, 9):	 504825.0	1086250.0	0
--Node (3, 3):	 403860.0	434500.0	168
--Node (2, 9):	 302895.0	1086250.0	0
--Node (8, 1):	 908685.0	217250.0	0
--Node (4, 4):	 504825.0	543125.0	0
--Node (6, 3):	 706755.0	434500.0	2055
--Node (11, 1):	 1211580.0	217250.0	0
--Node (0, 0):	 100965.0	108625.0	0
--Node (10, 1):	 1110615.0	217250.0	326
--Node (7, 9):	 807720.0	1086250.0	986
--Node (3, 8):	 403860.0	977625.0	0
--Node (2, 0):	 302895.0	108625.0	0
--Node (1, 8):	 201930.0	977625.0	0
--Node (8, 8):	 908685.0	977625.0	0
--Node (4, 3):	 504825.0	434500.0	0
--Node (9, 5):	 1009650.0	651750.0	0
--Node (5, 2):	 605790.0	325875.0	0
--Node (11, 6):	 1211580.0	760375.0	0
--Node (10, 2):	 1110615.0	325875.0	0
-- Map for coarsnes: 3
--Node (7, 3):	 538480.0	289666.666667	0
--Node (6, 9):	 471170.0	724166.666667	0
--Node (17, 11):	 1211580.0	869000.0	0
--Node (12, 1):	 875030.0	144833.333333	61
--Node (11, 11):	 807720.0	869000.0	225
--Node (16, 6):	 1144270.0	506916.666667	300
--Node (7, 12):	 538480.0	941416.666667	0
--Node (14, 4):	 1009650.0	362083.333333	378
--Node (13, 4):	 942340.0	362083.333333	0
--Node (12, 12):	 875030.0	941416.666667	379
--Node (0, 7):	 67310.0	579333.333333	0
--Node (15, 1):	 1076960.0	144833.333333	0
--Node (1, 6):	 134620.0	506916.666667	0
--Node (0, 10):	 67310.0	796583.333333	0
--Node (17, 13):	 1211580.0	1013833.33333	0
--Node (3, 7):	 269240.0	579333.333333	0
--Node (2, 5):	 201930.0	434500.0	0
--Node (1, 11):	 134620.0	869000.0	0
--Node (8, 5):	 605790.0	434500.0	0
--Node (5, 8):	 403860.0	651750.0	0
--Node (4, 0):	 336550.0	72416.6666667	0
--Node (10, 8):	 740410.0	651750.0	0
--Node (9, 0):	 673100.0	72416.6666667	0
--Node (16, 3):	 1144270.0	289666.666667	0
--Node (6, 7):	 471170.0	579333.333333	0
--Node (5, 5):	 403860.0	434500.0	168
--Node (11, 5):	 807720.0	434500.0	734
--Node (10, 7):	 740410.0	579333.333333	0
--Node (7, 6):	 538480.0	506916.666667	0
--Node (6, 10):	 471170.0	796583.333333	0
--Node (12, 6):	 875030.0	506916.666667	0
--Node (17, 2):	 1211580.0	217250.0	0
--Node (15, 11):	 1076960.0	869000.0	0
--Node (14, 1):	 1009650.0	144833.333333	0
--Node (13, 7):	 942340.0	579333.333333	0
--Node (0, 4):	 67310.0	362083.333333	0
--Node (15, 4):	 1076960.0	362083.333333	0
--Node (1, 1):	 134620.0	144833.333333	0
--Node (4, 10):	 336550.0	796583.333333	256
--Node (3, 2):	 269240.0	217250.0	990
--Node (2, 6):	 201930.0	506916.666667	0
--Node (9, 14):	 673100.0	1086250.0	84
--Node (8, 2):	 605790.0	217250.0	0
--Node (5, 11):	 403860.0	869000.0	734
--Node (4, 5):	 336550.0	434500.0	0
--Node (10, 13):	 740410.0	1013833.33333	0
--Node (9, 3):	 673100.0	289666.666667	0
--Node (6, 0):	 471170.0	72416.6666667	0
--Node (11, 0):	 807720.0	72416.6666667	990
--Node (7, 5):	 538480.0	434500.0	0
--Node (12, 11):	 875030.0	869000.0	0
--Node (16, 5):	 1144270.0	434500.0	128
--Node (15, 14):	 1076960.0	1086250.0	0
--Node (14, 2):	 1009650.0	217250.0	0
--Node (13, 10):	 942340.0	796583.333333	0
--Node (0, 1):	 67310.0	144833.333333	0
--Node (3, 12):	 269240.0	941416.666667	0
--Node (1, 12):	 134620.0	941416.666667	61
--Node (8, 12):	 605790.0	941416.666667	4
--Node (16, 8):	 1144270.0	651750.0	0
--Node (3, 1):	 269240.0	144833.333333	0
--Node (2, 11):	 201930.0	869000.0	168
--Node (9, 9):	 673100.0	724166.666667	1277
--Node (5, 14):	 403860.0	1086250.0	0
--Node (10, 14):	 740410.0	1086250.0	0
--Node (6, 13):	 471170.0	1013833.33333	0
--Node (7, 8):	 538480.0	651750.0	734
--Node (14, 8):	 1009650.0	651750.0	0
--Node (13, 0):	 942340.0	72416.6666667	0
--Node (12, 8):	 875030.0	651750.0	4
--Node (16, 0):	 1144270.0	72416.6666667	1926
--Node (15, 13):	 1076960.0	1013833.33333	0
--Node (13, 13):	 942340.0	1013833.33333	0
--Node (0, 14):	 67310.0	1086250.0	1101
--Node (3, 11):	 269240.0	869000.0	0
--Node (2, 1):	 201930.0	144833.333333	0
--Node (8, 9):	 605790.0	724166.666667	0
--Node (4, 12):	 336550.0	941416.666667	0
--Node (2, 12):	 201930.0	941416.666667	125
--Node (9, 4):	 673100.0	362083.333333	34
--Node (16, 14):	 1144270.0	1086250.0	0
--Node (5, 1):	 403860.0	144833.333333	990
--Node (10, 3):	 740410.0	289666.666667	265
--Node (7, 2):	 538480.0	217250.0	0
--Node (6, 14):	 471170.0	1086250.0	144
--Node (12, 2):	 875030.0	217250.0	125
--Node (11, 10):	 807720.0	796583.333333	0
--Node (17, 6):	 1211580.0	506916.666667	0
--Node (16, 10):	 1144270.0	796583.333333	0
--Node (14, 5):	 1009650.0	434500.0	0
--Node (13, 3):	 942340.0	289666.666667	0
--Node (12, 13):	 875030.0	1013833.33333	0
--Node (16, 4):	 1144270.0	362083.333333	0
--Node (15, 0):	 1076960.0	72416.6666667	0
--Node (1, 5):	 134620.0	434500.0	990
--Node (0, 11):	 67310.0	869000.0	990
--Node (3, 6):	 269240.0	506916.666667	624
--Node (2, 2):	 201930.0	217250.0	0
--Node (1, 10):	 134620.0	796583.333333	0
--Node (8, 6):	 605790.0	506916.666667	2055
--Node (4, 1):	 336550.0	144833.333333	0
--Node (10, 9):	 740410.0	724166.666667	0
--Node (9, 7):	 673100.0	579333.333333	0
--Node (6, 4):	 471170.0	362083.333333	0
--Node (5, 4):	 403860.0	362083.333333	0
--Node (11, 4):	 807720.0	362083.333333	0
--Node (10, 4):	 740410.0	362083.333333	256
--Node (7, 1):	 538480.0	144833.333333	0
--Node (6, 11):	 471170.0	869000.0	0
--Node (12, 7):	 875030.0	579333.333333	0
--Node (11, 9):	 807720.0	724166.666667	0
--Node (17, 1):	 1211580.0	144833.333333	168
--Node (15, 10):	 1076960.0	796583.333333	0
--Node (14, 6):	 1009650.0	506916.666667	144
--Node (13, 6):	 942340.0	506916.666667	0
--Node (0, 5):	 67310.0	434500.0	0
--Node (15, 7):	 1076960.0	579333.333333	0
--Node (1, 0):	 134620.0	72416.6666667	0
--Node (0, 8):	 67310.0	651750.0	0
--Node (4, 11):	 336550.0	869000.0	0
--Node (3, 5):	 269240.0	434500.0	0
--Node (2, 7):	 201930.0	579333.333333	0
--Node (9, 13):	 673100.0	1013833.33333	0
--Node (8, 3):	 605790.0	289666.666667	168
--Node (5, 10):	 403860.0	796583.333333	467
--Node (4, 6):	 336550.0	506916.666667	0
--Node (10, 10):	 740410.0	796583.333333	0
--Node (9, 2):	 673100.0	217250.0	0
--Node (16, 13):	 1144270.0	1013833.33333	0
--Node (6, 1):	 471170.0	144833.333333	0
--Node (5, 7):	 403860.0	579333.333333	0
--Node (11, 3):	 807720.0	289666.666667	0
--Node (7, 4):	 538480.0	362083.333333	0
--Node (14, 12):	 1009650.0	941416.666667	0
--Node (12, 4):	 875030.0	362083.333333	0
--Node (17, 12):	 1211580.0	941416.666667	0
--Node (15, 9):	 1076960.0	724166.666667	0
--Node (14, 3):	 1009650.0	289666.666667	0
--Node (13, 9):	 942340.0	724166.666667	0
--Node (0, 2):	 67310.0	217250.0	0
--Node (1, 3):	 134620.0	289666.666667	0
--Node (8, 13):	 605790.0	1013833.33333	0
--Node (4, 8):	 336550.0	651750.0	0
--Node (3, 0):	 269240.0	72416.6666667	0
--Node (2, 8):	 201930.0	651750.0	0
--Node (9, 8):	 673100.0	651750.0	0
--Node (8, 0):	 605790.0	72416.6666667	0
--Node (5, 13):	 403860.0	1013833.33333	0
--Node (6, 2):	 471170.0	217250.0	0
--Node (11, 14):	 807720.0	1086250.0	986
--Node (7, 11):	 538480.0	869000.0	0
--Node (14, 9):	 1009650.0	724166.666667	84
--Node (12, 9):	 875030.0	724166.666667	117
--Node (15, 12):	 1076960.0	941416.666667	0
--Node (13, 12):	 942340.0	941416.666667	0
--Node (3, 10):	 269240.0	796583.333333	265
--Node (1, 14):	 134620.0	1086250.0	0
--Node (8, 10):	 605790.0	796583.333333	0
--Node (4, 13):	 336550.0	1013833.33333	0
--Node (2, 13):	 201930.0	1013833.33333	26
--Node (9, 11):	 673100.0	869000.0	0
--Node (5, 0):	 403860.0	72416.6666667	0
--Node (17, 7):	 1211580.0	579333.333333	225
--Node (10, 0):	 740410.0	72416.6666667	0
--Node (16, 12):	 1144270.0	941416.666667	0
--Node (16, 9):	 1144270.0	724166.666667	2
--Node (12, 3):	 875030.0	289666.666667	0
--Node (11, 13):	 807720.0	1013833.33333	0
--Node (17, 5):	 1211580.0	434500.0	323
--Node (7, 14):	 538480.0	1086250.0	0
--Node (14, 10):	 1009650.0	796583.333333	0
--Node (13, 2):	 942340.0	217250.0	26
--Node (12, 14):	 875030.0	1086250.0	0
--Node (17, 10):	 1211580.0	796583.333333	0
--Node (15, 3):	 1076960.0	289666.666667	58
--Node (17, 8):	 1211580.0	651750.0	993
--Node (1, 4):	 134620.0	362083.333333	0
--Node (0, 12):	 67310.0	941416.666667	0
--Node (3, 9):	 269240.0	724166.666667	0
--Node (2, 3):	 201930.0	289666.666667	990
--Node (1, 9):	 134620.0	724166.666667	2691
--Node (8, 7):	 605790.0	579333.333333	734
--Node (4, 2):	 336550.0	217250.0	1101
--Node (2, 14):	 201930.0	1086250.0	0
--Node (9, 6):	 673100.0	506916.666667	0
--Node (6, 5):	 471170.0	434500.0	26
--Node (5, 3):	 403860.0	289666.666667	0
--Node (11, 7):	 807720.0	579333.333333	0
--Node (10, 5):	 740410.0	434500.0	467
--Node (7, 0):	 538480.0	72416.6666667	0
--Node (6, 8):	 471170.0	651750.0	2055
--Node (12, 0):	 875030.0	72416.6666667	0
--Node (11, 8):	 807720.0	651750.0	323
--Node (17, 0):	 1211580.0	72416.6666667	0
--Node (7, 13):	 538480.0	1013833.33333	0
--Node (14, 7):	 1009650.0	579333.333333	0
--Node (13, 5):	 942340.0	434500.0	0
--Node (0, 6):	 67310.0	506916.666667	0
--Node (15, 6):	 1076960.0	506916.666667	0
--Node (1, 7):	 134620.0	579333.333333	0
--Node (0, 9):	 67310.0	724166.666667	0
--Node (16, 1):	 1144270.0	144833.333333	35
--Node (3, 4):	 269240.0	362083.333333	2691
--Node (2, 4):	 201930.0	362083.333333	1101
--Node (9, 12):	 673100.0	941416.666667	117
--Node (8, 4):	 605790.0	362083.333333	0
--Node (5, 9):	 403860.0	724166.666667	0
--Node (4, 7):	 336550.0	579333.333333	0
--Node (10, 11):	 740410.0	869000.0	0
--Node (9, 1):	 673100.0	144833.333333	2691
--Node (6, 6):	 471170.0	506916.666667	0
--Node (5, 6):	 403860.0	506916.666667	26
--Node (11, 2):	 807720.0	217250.0	168
--Node (10, 6):	 740410.0	506916.666667	0
--Node (7, 7):	 538480.0	579333.333333	58
--Node (14, 13):	 1009650.0	1013833.33333	0
--Node (12, 5):	 875030.0	434500.0	31
--Node (17, 3):	 1211580.0	289666.666667	734
--Node (15, 8):	 1076960.0	651750.0	225
--Node (14, 0):	 1009650.0	72416.6666667	1101
--Node (13, 8):	 942340.0	651750.0	0
--Node (16, 2):	 1144270.0	217250.0	0
--Node (0, 3):	 67310.0	289666.666667	0
--Node (15, 5):	 1076960.0	434500.0	0
--Node (3, 14):	 269240.0	1086250.0	0
--Node (1, 2):	 134620.0	217250.0	0
--Node (8, 14):	 605790.0	1086250.0	0
--Node (4, 9):	 336550.0	724166.666667	34
--Node (3, 3):	 269240.0	289666.666667	0
--Node (2, 9):	 201930.0	724166.666667	0
--Node (8, 1):	 605790.0	144833.333333	0
--Node (5, 12):	 403860.0	941416.666667	31
--Node (4, 4):	 336550.0	362083.333333	1191
--Node (10, 12):	 740410.0	941416.666667	0
--Node (6, 3):	 471170.0	289666.666667	624
--Node (11, 1):	 807720.0	144833.333333	0
--Node (16, 7):	 1144270.0	579333.333333	351
--Node (7, 10):	 538480.0	796583.333333	0
--Node (14, 14):	 1009650.0	1086250.0	0
--Node (12, 10):	 875030.0	796583.333333	0
--Node (17, 14):	 1211580.0	1086250.0	0
--Node (13, 11):	 942340.0	869000.0	0
--Node (0, 0):	 67310.0	72416.6666667	0
--Node (3, 13):	 269240.0	1013833.33333	0
--Node (1, 13):	 134620.0	1013833.33333	624
--Node (8, 11):	 605790.0	869000.0	323
--Node (16, 11):	 1144270.0	869000.0	0
--Node (4, 14):	 336550.0	1086250.0	378
--Node (2, 10):	 201930.0	796583.333333	1006
--Node (9, 10):	 673100.0	796583.333333	0
--Node (10, 1):	 740410.0	144833.333333	0
--Node (6, 12):	 471170.0	941416.666667	0
--Node (11, 12):	 807720.0	941416.666667	0
--Node (17, 4):	 1211580.0	362083.333333	0
--Node (7, 9):	 538480.0	724166.666667	0
--Node (14, 11):	 1009650.0	869000.0	986
--Node (13, 1):	 942340.0	144833.333333	624
--Node (17, 9):	 1211580.0	724166.666667	986
--Node (15, 2):	 1076960.0	217250.0	0
--Node (13, 14):	 942340.0	1086250.0	0
--Node (0, 13):	 67310.0	1013833.33333	0
--Node (3, 8):	 269240.0	651750.0	168
--Node (2, 0):	 201930.0	72416.6666667	0
--Node (1, 8):	 134620.0	651750.0	0
--Node (8, 8):	 605790.0	651750.0	0
--Node (4, 3):	 336550.0	289666.666667	2691
--Node (9, 5):	 673100.0	434500.0	0
--Node (5, 2):	 403860.0	217250.0	0
--Node (11, 6):	 807720.0	506916.666667	0
--Node (10, 2):	 740410.0	217250.0	1006
-- Map for coarsnes: 4
--Node (7, 3):	 403860.0	217250.0	0
--Node (16, 9):	 858202.5	543125.0	0
--Node (19, 4):	 1009650.0	271562.5	0
--Node (22, 19):	 1161097.5	1086250.0	0
--Node (20, 7):	 1060132.5	434500.0	434
--Node (18, 19):	 959167.5	1086250.0	0
--Node (21, 6):	 1110615.0	380187.5	0
--Node (8, 5):	 454342.5	325875.0	2319
--Node (9, 0):	 504825.0	54312.5	0
--Node (10, 7):	 555307.5	434500.0	326
--Node (0, 17):	 50482.5	977625.0	0
--Node (14, 1):	 757237.5	108625.0	0
--Node (12, 17):	 656272.5	977625.0	0
--Node (15, 4):	 807720.0	271562.5	0
--Node (3, 2):	 201930.0	162937.5	0
--Node (4, 5):	 252412.5	325875.0	0
--Node (16, 0):	 858202.5	54312.5	0
--Node (19, 13):	 1009650.0	760375.0	0
--Node (17, 13):	 908685.0	760375.0	376
--Node (20, 14):	 1060132.5	814687.5	0
--Node (18, 10):	 959167.5	597437.5	0
--Node (23, 19):	 1211580.0	1086250.0	0
--Node (21, 15):	 1110615.0	869000.0	0
--Node (8, 12):	 454342.5	706062.5	845
--Node (22, 12):	 1161097.5	706062.5	0
--Node (9, 9):	 504825.0	543125.0	0
--Node (23, 9):	 1211580.0	543125.0	0
--Node (10, 14):	 555307.5	814687.5	0
--Node (8, 18):	 454342.5	1031937.5	0
--Node (11, 15):	 605790.0	869000.0	323
--Node (9, 19):	 504825.0	1086250.0	0
--Node (14, 8):	 757237.5	488812.5	0
--Node (12, 8):	 656272.5	488812.5	845
--Node (15, 13):	 807720.0	760375.0	0
--Node (13, 13):	 706755.0	760375.0	0
--Node (2, 18):	 151447.5	1031937.5	0
--Node (0, 14):	 50482.5	814687.5	0
--Node (3, 11):	 201930.0	651750.0	0
--Node (1, 15):	 100965.0	869000.0	0
--Node (4, 12):	 252412.5	706062.5	482
--Node (2, 12):	 151447.5	706062.5	0
--Node (5, 1):	 302895.0	108625.0	0
--Node (3, 17):	 201930.0	977625.0	0
--Node (16, 7):	 858202.5	434500.0	0
--Node (6, 14):	 353377.5	814687.5	0
--Node (19, 18):	 1009650.0	1031937.5	0
--Node (17, 6):	 908685.0	380187.5	0
--Node (7, 15):	 403860.0	869000.0	734
--Node (18, 5):	 959167.5	325875.0	2
--Node (21, 8):	 1110615.0	488812.5	0
--Node (22, 7):	 1161097.5	434500.0	0
--Node (23, 6):	 1211580.0	380187.5	434
--Node (10, 9):	 555307.5	543125.0	0
--Node (11, 4):	 605790.0	271562.5	890
--Node (14, 19):	 757237.5	1086250.0	0
--Node (12, 7):	 656272.5	434500.0	9
--Node (10, 19):	 555307.5	1086250.0	0
--Node (15, 10):	 807720.0	597437.5	0
--Node (13, 6):	 706755.0	380187.5	113
--Node (0, 5):	 50482.5	325875.0	0
--Node (1, 0):	 100965.0	54312.5	0
--Node (4, 11):	 252412.5	651750.0	890
--Node (2, 7):	 151447.5	434500.0	0
--Node (5, 10):	 302895.0	597437.5	0
--Node (6, 1):	 353377.5	108625.0	0
--Node (4, 17):	 252412.5	977625.0	0
--Node (7, 4):	 403860.0	271562.5	1500
--Node (21, 17):	 1110615.0	977625.0	0
--Node (19, 1):	 1009650.0	108625.0	1500
--Node (17, 17):	 908685.0	977625.0	0
--Node (8, 0):	 454342.5	54312.5	0
--Node (15, 19):	 807720.0	1086250.0	986
--Node (11, 19):	 605790.0	1086250.0	0
--Node (16, 11):	 858202.5	651750.0	0
--Node (6, 18):	 353377.5	1031937.5	153
--Node (19, 6):	 1009650.0	380187.5	0
--Node (17, 10):	 908685.0	597437.5	0
--Node (22, 17):	 1161097.5	977625.0	0
--Node (20, 1):	 1060132.5	108625.0	0
--Node (18, 17):	 959167.5	977625.0	0
--Node (21, 4):	 1110615.0	271562.5	0
--Node (8, 7):	 454342.5	434500.0	0
--Node (22, 11):	 1161097.5	651750.0	870
--Node (9, 6):	 504825.0	380187.5	24
--Node (10, 5):	 555307.5	325875.0	0
--Node (11, 8):	 605790.0	488812.5	684
--Node (0, 19):	 50482.5	1086250.0	0
--Node (14, 7):	 757237.5	434500.0	0
--Node (12, 19):	 656272.5	1086250.0	0
--Node (1, 18):	 100965.0	1031937.5	0
--Node (15, 6):	 807720.0	380187.5	2055
--Node (13, 18):	 706755.0	1031937.5	174
--Node (0, 9):	 50482.5	543125.0	0
--Node (3, 4):	 201930.0	271562.5	0
--Node (4, 7):	 252412.5	434500.0	1500
--Node (5, 6):	 302895.0	380187.5	0
--Node (16, 2):	 858202.5	162937.5	24
--Node (19, 15):	 1009650.0	869000.0	986
--Node (17, 3):	 908685.0	217250.0	0
--Node (7, 16):	 403860.0	923312.5	0
--Node (20, 8):	 1060132.5	488812.5	0
--Node (18, 8):	 959167.5	488812.5	0
--Node (21, 13):	 1110615.0	760375.0	0
--Node (8, 14):	 454342.5	814687.5	0
--Node (22, 2):	 1161097.5	162937.5	151
--Node (9, 15):	 504825.0	869000.0	0
--Node (23, 11):	 1211580.0	651750.0	993
--Node (10, 12):	 555307.5	706062.5	490
--Node (11, 1):	 605790.0	108625.0	0
--Node (9, 17):	 504825.0	977625.0	0
--Node (14, 14):	 757237.5	814687.5	0
--Node (12, 10):	 656272.5	597437.5	490
--Node (15, 15):	 807720.0	869000.0	225
--Node (13, 11):	 706755.0	651750.0	434
--Node (2, 16):	 151447.5	923312.5	24
--Node (0, 0):	 50482.5	54312.5	0
--Node (3, 13):	 201930.0	760375.0	0
--Node (1, 13):	 100965.0	760375.0	0
--Node (4, 14):	 252412.5	814687.5	2
--Node (2, 10):	 151447.5	597437.5	0
--Node (5, 15):	 302895.0	869000.0	0
--Node (3, 19):	 201930.0	1086250.0	0
--Node (6, 12):	 353377.5	706062.5	0
--Node (17, 4):	 908685.0	271562.5	0
--Node (7, 9):	 403860.0	543125.0	0
--Node (18, 3):	 959167.5	217250.0	0
--Node (22, 5):	 1161097.5	325875.0	167
--Node (23, 0):	 1211580.0	54312.5	0
--Node (11, 6):	 605790.0	380187.5	43
--Node (14, 17):	 757237.5	977625.0	0
--Node (12, 1):	 656272.5	108625.0	1803
--Node (10, 17):	 555307.5	977625.0	0
--Node (13, 4):	 706755.0	271562.5	24
--Node (0, 7):	 50482.5	434500.0	0
--Node (1, 6):	 100965.0	380187.5	0
--Node (2, 5):	 151447.5	325875.0	0
--Node (5, 8):	 302895.0	488812.5	2319
--Node (6, 7):	 353377.5	434500.0	0
--Node (4, 19):	 252412.5	1086250.0	0
--Node (7, 6):	 403860.0	380187.5	0
--Node (5, 18):	 302895.0	1031937.5	2
--Node (19, 3):	 1009650.0	217250.0	0
--Node (20, 4):	 1060132.5	271562.5	0
--Node (8, 2):	 454342.5	162937.5	0
--Node (9, 3):	 504825.0	217250.0	1500
--Node (14, 2):	 757237.5	162937.5	1930
--Node (3, 1):	 201930.0	108625.0	0
--Node (16, 13):	 858202.5	760375.0	0
--Node (6, 16):	 353377.5	923312.5	0
--Node (19, 8):	 1009650.0	488812.5	0
--Node (17, 8):	 908685.0	488812.5	21
--Node (20, 3):	 1060132.5	217250.0	43
--Node (18, 15):	 959167.5	869000.0	0
--Node (21, 2):	 1110615.0	162937.5	0
--Node (8, 9):	 454342.5	543125.0	0
--Node (22, 9):	 1161097.5	543125.0	0
--Node (9, 4):	 504825.0	271562.5	1417
--Node (23, 12):	 1211580.0	706062.5	66
--Node (10, 3):	 555307.5	217250.0	0
--Node (11, 10):	 605790.0	597437.5	0
--Node (14, 5):	 757237.5	325875.0	0
--Node (12, 13):	 656272.5	760375.0	525
--Node (1, 16):	 100965.0	923312.5	0
